vp4dpwssd zmm1{k1}{z}, zmm0, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm0, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm0, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm0, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm0, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm0, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rel $ + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rel $ + 0xFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rel $ + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax + rsi * 1  + 0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [r15 + rsi + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
vp4dpwssd zmm1{k1}{z}, zmm1, [rax + r15 + 0xFFFF] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp13.asm:2: error: parser: instruction expected
