enqcmss rdx, [rax + rsi * 2 + 0xFFFF2] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [rax + rsi * 4 + 0xFFFF4] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [rax + rsi * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [rsp + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [r15 + rax * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [rsp + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rdx, [r14 + r15 * 8 + 0xFFFF8] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
enqcmss rbx, [0x0] /home/goubermouche/dev/projects/assembler/new_tools/scripts/temp1.asm:2: error: parser: instruction expected
